Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	 QHlumps	 QElumps	  QHinit	 QHresis	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  FlowCh	AddWater	  ROSoil	  ROPipe	   ROImp	   ROVeg	 ROWater	   WUInt	 WUEveTr	 WUDecTr	 WUGrass	SMDPaved	SMDBldgs	SMDEveTr	SMDDecTr	SMDGrass	SMDBSoil	 StPaved	 StBldgs	 StEveTr	 StDecTr	 StGrass	 StBSoil	 StWater	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	     z0m	     zdm	      zL	   UStar	   TStar	     Lob	      RA	      RS	      Fc	 FcPhoto	 FcRespi	 FcMetab	 FcTraff	 FcBuild	 FcPoint	QNSnowFr	  QNSnow	 AlbSnow	      QM	QMFreeze	  QMRain	     SWE	MeltWater	MeltWStore	  SnowCh	SnowRPaved	SnowRBldgs	      Ts	      T2	      Q2	     U10	     RH2	Ts_Paved	Ts_Bldgs	Ts_EveTr	Ts_DecTr	Ts_Grass	Ts_BSoil	Ts_Water	Ts_Paved_dyohm	Ts_Bldgs_dyohm	Ts_EveTr_dyohm	Ts_DecTr_dyohm	Ts_Grass_dyohm	Ts_BSoil_dyohm	Ts_Water_dyohm	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water
2012	182	   1	  0	181.0417	  0.0000	  0.0000	362.8321	394.4078	 16.0379	-31.5757	 49.7263	-50.4653	 53.9196	 14.6964	 55.8404	 12.7774	 53.9196	  0.0000	  0.0000	  0.0000	  0.0214	  0.0000	 -0.0214	 -0.0212	2746.1984	   0.0006	  0.0000	 25.8036	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2250	 25.9681	 30.0000	 26.6586	 17.1101	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0162	  0.0000	19615.6993	104.3338	 13.2718	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0307	  0.7968	 -0.0555	-845.3587	 47.5515	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-31.5757	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 18.1383	 16.8084	  8.9530	  0.2181	 74.4741	 18.7051	 18.7577	 18.6144	 18.3932	 18.4124	 18.6666	 14.7062	       72.6260	       80.6445	       60.7927	       60.7927	       75.8947	       72.5180	       72.5180	-32.0891	-30.7380	-33.1024	-33.1024	-31.4135	-31.7513	-32.0891	-50.4653	-50.4653	-50.4653	-50.4653	-50.4653	-50.4653	-50.4653
2012	182	   2	  0	181.0833	  0.0000	  0.0000	364.7924	393.9974	 15.9329	-29.2050	 40.5244	-48.9830	 47.8739	 12.4285	 48.7308	 11.5741	 47.8739	  0.0000	  0.0000	  0.0000	  0.0181	  0.0000	 -0.0181	 -0.0179	2746.1804	   0.0002	  0.0000	 25.8038	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2247	 25.9679	 30.0000	 26.6665	 17.1176	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0060	  0.0000	19615.5733	101.1331	 27.0113	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0405	  0.6986	 -0.0561	-641.8899	 52.4033	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-29.2050	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 17.9848	 16.6828	  9.1306	  0.1965	 76.5401	 18.5123	 18.5657	 18.4201	 18.1956	 18.2391	 18.4731	 14.7879	       72.4809	       80.4242	       60.6043	       60.6043	       75.7463	       72.3899	       72.3899	-29.6799	-28.4302	-30.6172	-30.6172	-29.0551	-29.3675	-29.6799	-48.9830	-48.9830	-48.9830	-48.9830	-48.9830	-48.9830	-48.9830
2012	182	   3	  0	181.1250	  0.0088	  0.0010	366.9798	392.4453	 15.6014	-25.4577	 34.0801	-46.6634	 44.7134	 10.5723	 44.4838	 10.8072	 44.7134	  0.0000	  0.0000	  0.0000	  0.0154	  0.0000	 -0.0154	 -0.0152	2746.1652	   0.0000	  0.0000	 25.8041	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2245	 25.9676	 30.0000	 26.6730	 17.1273	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19615.4660	 95.9627	 39.9390	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0409	  0.6802	 -0.0538	-634.0681	 53.4189	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-25.4577	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 17.5553	 16.3189	  9.3216	  0.1916	 79.9689	 18.0312	 18.0794	 17.9488	 17.7490	 17.8044	 17.9965	 14.7890	       72.4140	       80.2531	       60.5099	       60.5099	       75.6486	       72.3187	       72.3187	-25.8717	-24.7822	-26.6889	-26.6896	-25.3278	-25.5999	-25.8717	-46.6634	-46.6634	-46.6634	-46.6634	-46.6634	-46.6634	-46.6634
2012	182	   4	  0	181.1667	  2.1173	  0.2382	366.8468	391.3366	 15.3858	-22.6107	 33.4806	-44.9994	 45.4826	 10.3867	 45.0200	 10.8489	 45.4826	  0.0000	  0.0000	  0.0000	  0.0152	  0.0000	 -0.0152	 -0.0148	2746.1505	   0.0000	  0.0000	 25.8045	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2242	 25.9674	 30.0000	 26.6789	 17.1423	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19615.3605	 88.8265	 51.9920	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0349	  0.7205	 -0.0516	-739.9706	 51.1906	9999.9999	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-22.6107	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 17.2594	 16.0608	  9.3080	  0.1997	 81.1735	 17.6768	 17.7190	 17.6034	 17.4224	 17.4743	 17.6415	 14.6623	       72.3718	       80.0909	       60.4552	       60.4552	       75.5607	       72.2607	       72.2607	-22.9821	-21.9796	-23.7632	-23.9191	-22.6757	-22.8776	-22.9821	-44.9994	-44.9994	-44.9994	-44.9994	-44.9994	-44.9994	-44.9994
2012	182	   5	  0	181.2083	 18.0429	  2.0298	365.1128	392.8659	 15.7076	-11.7400	 33.8103	-38.0599	 48.3827	 11.7475	 48.7060	 11.4729	 48.3827	  0.0000	  0.0000	  0.0000	  0.0171	  0.0000	 -0.0171	 -0.0163	2746.1342	   0.0000	  0.0000	 25.8055	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2240	 25.9672	 30.0000	 26.6936	 17.1661	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19615.2439	 81.2290	 63.3483	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0367	  0.7235	 -0.0547	-705.0409	 51.0086	5915.0857	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	-11.7400	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 17.4752	 16.1982	  9.1665	  0.2015	 79.2537	 17.9308	 17.9650	 17.8128	 17.4062	 17.4451	 17.8087	 14.6200	       72.5337	       80.1352	       60.5937	       60.5937	       75.6657	       72.3908	       72.3908	-11.9629	-11.1622	-12.8125	-14.1404	-13.2225	-13.0077	-11.9629	-38.0599	-38.0599	-38.0599	-38.0599	-38.0599	-38.0599	-38.0599
2012	182	   6	  0	181.2500	 48.7417	  5.4834	364.2734	395.5857	 16.2492	 11.9459	 36.1482	-22.9074	 56.9526	 14.0490	 58.0054	 13.0251	 56.9526	  0.0000	  0.0000	  0.0000	  0.0205	  0.0000	 -0.0205	 -0.0184	2746.1157	   0.0000	  0.0000	 25.8079	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2238	 25.9670	 30.0000	 26.7329	 17.2144	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19615.1122	 72.5878	 74.3357	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0432	  0.7229	 -0.0645	-597.6323	 50.9666	2234.4262	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 11.9459	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 17.9478	 16.4248	  9.1070	  0.2050	 77.6154	 18.5070	 18.5203	 18.2538	 17.1863	 17.1936	 18.1616	 14.7615	       73.1811	       80.7578	       61.1416	       61.1416	       76.2876	       73.0047	       73.0047	 12.0536	 12.3485	 11.1597	  7.5724	  7.7168	  8.7641	 12.0536	-22.9074	-22.9074	-22.9074	-22.9074	-22.9074	-22.9074	-22.9074
2012	182	   7	  0	181.2917	 70.4440	  7.9249	363.7301	397.8041	 16.6867	 28.4450	 44.7507	-13.1566	 69.4311	 16.9212	 71.1368	 15.2246	 69.4311	  0.0000	  0.0000	  0.0000	  0.0247	  0.0000	 -0.0247	 -0.0218	2746.0939	   0.0000	  0.0000	 25.8112	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2235	 25.9667	 30.0000	 26.7884	 17.2790	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19614.9563	 63.4372	 85.4386	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0400	  0.7932	 -0.0715	-647.7886	 47.6190	1738.0994	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 28.4450	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 18.4120	 16.6710	  9.0662	  0.2228	 76.0775	 19.0537	 19.0526	 18.7305	 17.3120	 17.2989	 18.5873	 14.9198	       73.8348	       81.3584	       61.6934	       61.6934	       76.9078	       73.6224	       73.6224	 28.7824	 28.7302	 27.8494	 22.6647	 22.2755	 23.9087	 28.7824	-13.1566	-13.1566	-13.1566	-13.1566	-13.1566	-13.1566	-13.1566
2012	182	   8	  0	181.3333	153.0200	 17.2147	365.2084	403.6271	 17.7878	 97.3865	 67.1110	 29.9595	 88.8365	 45.7016	112.8194	 22.0751	 88.8365	  0.0000	  0.2000	  0.0000	  0.0667	  0.0065	  0.1269	  0.1268	2746.2207	   0.1480	  0.0081	 25.8111	  0.0000	  0.0000	  0.0000	  0.0065	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2233	 25.9665	 30.0000	 26.7851	 17.2845	 30.0000	  0.1468	  0.1465	  0.0000	  0.1637	  0.1734	  0.0000	19614.9528	 54.1311	 97.3463	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0340	  0.9067	 -0.0799	-759.4549	 43.0721	1058.5783	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 97.3865	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 18.8069	 16.7812	  9.3923	  0.2506	 78.2558	 19.3588	 19.3129	 19.8789	 19.1877	 19.2621	 19.5566	 15.5301	       75.7157	       83.2474	       63.3281	       63.3281	       78.7349	       75.4084	       75.4084	 98.6982	 97.0617	 97.8139	 86.5517	 83.8021	 87.7307	 98.6982	 29.9595	 29.9595	 29.9595	 29.9595	 29.9595	 29.9595	 29.9595
2012	182	   9	  0	181.3750	394.9637	 44.4334	364.5895	422.3524	 21.3140	292.7675	 90.6404	148.9021	154.3300	 80.1758	197.8842	 36.3537	154.3300	  0.0000	  0.0000	  0.0000	  0.1170	  0.0092	 -0.1262	 -0.1263	2746.0943	   0.0517	  0.0116	 25.8109	  0.0000	  0.0000	  0.0000	  0.0092	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2231	 25.9663	 30.0000	 26.7805	 17.2880	 30.0000	  0.0483	  0.0486	  0.0000	  0.0885	  0.1160	  0.0000	19614.6417	 45.1034	111.0612	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0580	  0.9181	 -0.1382	-470.8127	 42.3556	690.0506	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	292.7675	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 21.3613	 17.6978	  9.5126	  0.2721	 74.8759	 22.1755	 22.0067	 23.1511	 21.5038	 21.5346	 22.2775	 16.8660	       81.6125	       89.9171	       68.2916	       68.2916	       84.8475	       81.2091	       81.2091	296.8263	290.8307	295.8725	266.8032	257.4918	268.0749	296.8263	148.9021	148.9021	148.9021	148.9021	148.9021	148.9021	148.9021
2012	182	  10	  0	181.4167	555.0265	 62.4405	357.8266	437.8362	 24.2179	412.5765	 98.5534	215.4242	224.0798	 71.6259	249.3381	 45.7553	224.0798	  0.0000	  0.0000	  0.0000	  0.1045	  0.0000	 -0.1045	 -0.1037	2745.9906	   0.0000	  0.0001	 25.8117	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2228	 25.9661	 30.0000	 26.8129	 17.2967	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19614.2185	 36.9957	128.1186	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0804	  0.9276	 -0.1982	-321.1454	 41.7320	846.2501	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	412.5765	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 24.5555	 19.1217	  8.6761	  0.2938	 62.5453	 26.0434	 25.7455	 25.9272	 22.8976	 22.5743	 24.6947	 17.2808	       87.6868	       96.8160	       73.2616	       73.2616	       91.2351	       87.2582	       87.2582	418.2991	409.8239	416.9960	376.1461	362.9991	377.8834	418.2991	215.4242	215.4242	215.4242	215.4242	215.4242	215.4242	215.4242
2012	182	  11	  0	181.4583	508.6542	 57.2236	354.3626	438.6114	 24.3961	367.1818	 95.8258	182.7664	229.6104	 50.6308	236.3996	 44.3315	229.6104	  0.0000	  0.0000	  0.0000	  0.0738	  0.0000	 -0.0738	 -0.0620	2745.9286	   0.0000	  0.0000	 25.8255	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2226	 25.9658	 30.0000	 27.0491	 17.5408	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19613.7759	 30.8850	150.4176	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0933	  0.8935	 -0.2122	-281.5942	 42.8017	1077.3147	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	367.1818	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 25.8098	 19.9996	  8.0631	  0.2897	 55.0040	 27.7570	 27.4990	 26.5883	 20.6258	 20.2470	 25.4249	 17.0605	       89.3863	       97.8982	       74.7372	       74.7372	       92.6321	       88.7659	       88.7659	372.2487	364.9491	370.7039	333.2670	321.8027	335.3266	372.2487	182.7664	182.7664	182.7664	182.7664	182.7664	182.7664	182.7664
2012	182	  12	  0	181.5000	685.8217	 77.1549	352.2760	454.2728	 27.1860	506.6700	 96.2455	274.5519	268.4806	 59.8830	276.3865	 51.8915	268.4806	  0.0000	  0.0000	  0.0000	  0.0873	  0.0000	 -0.0873	 -0.0743	2745.8543	   0.0000	  0.0000	 25.8406	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2224	 25.9656	 30.0000	 27.3074	 17.8068	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19613.2450	 28.3264	178.0454	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0865	  0.9694	 -0.2294	-308.6286	 40.4194	1145.0775	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	506.6700	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 27.2749	 20.8673	  7.7434	  0.3089	 50.0964	 29.5038	 29.1590	 28.2817	 21.7686	 21.2670	 26.7780	 17.3918	       94.4981	      102.9242	       79.3052	       79.3052	       97.4567	       93.5246	       93.5246	513.6902	503.3520	511.9796	461.5031	445.4255	463.7840	513.6902	274.5519	274.5519	274.5519	274.5519	274.5519	274.5519	274.5519
2012	182	  13	  0	181.5417	673.7427	 75.7961	349.3752	455.0598	 27.3570	492.2620	 96.9948	258.6408	265.8181	 64.7978	277.8666	 52.5221	265.8181	  0.0000	  0.0000	  0.0000	  0.0945	  0.0000	 -0.0945	 -0.0828	2745.7715	   0.0000	  0.0000	 25.8542	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2222	 25.9655	 30.0000	 27.5388	 18.0462	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19612.6535	 30.3018	206.1148	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0452	  1.1979	 -0.1841	-587.2478	 34.8384	1271.9431	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	492.2620	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 26.3315	 21.0813	  7.3597	  0.3414	 46.9929	 28.4218	 28.1351	 27.4659	 22.2790	 21.8543	 26.1753	 16.7286	       96.7151	      105.1545	       81.2435	       81.2435	       99.5893	       95.6132	       95.6132	499.0694	489.1479	497.2129	447.6254	432.1243	450.1008	499.0694	258.6408	258.6408	258.6408	258.6408	258.6408	258.6408	258.6408
2012	182	  14	  0	181.5833	717.0063	 80.6632	346.0999	458.8717	 28.0544	523.5712	 94.5070	278.8587	271.7427	 67.4768	285.1858	 54.0157	271.7427	  0.0000	  0.0000	  0.0000	  0.0983	  0.0000	 -0.0983	 -0.0866	2745.6849	   0.0000	  0.0000	 25.8678	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2220	 25.9653	 30.0000	 27.7714	 18.2869	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19612.0349	 36.0326	229.2101	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0478	  1.1841	 -0.1905	-554.4863	 35.1236	1346.5574	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	523.5712	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 26.7532	 21.3200	  6.9756	  0.3400	 43.9195	 28.8959	 28.5901	 27.9310	 22.6273	 22.1733	 26.5502	 16.5851	       98.9972	      107.1909	       83.3976	       83.3976	      101.6013	       97.6495	       97.6495	530.8109	520.2651	528.8255	476.0538	459.5734	478.7010	530.8109	278.8587	278.8587	278.8587	278.8587	278.8587	278.8587	278.8587
2012	182	  15	  0	181.6250	691.9983	 77.8498	342.7354	456.8218	 27.7376	500.0621	 92.3489	262.0345	263.8221	 66.5544	277.5386	 52.6614	263.8221	  0.0000	  0.0000	  0.0000	  0.0970	  0.0000	 -0.0970	 -0.0854	2745.5995	   0.0000	  0.0000	 25.8812	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2219	 25.9651	 30.0000	 27.9999	 18.5236	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19611.4248	 43.9516	246.8660	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0555	  1.1096	 -0.1968	-466.5784	 36.7449	1414.6476	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	500.0621	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 26.8682	 21.3156	  6.6288	  0.3261	 41.7536	 29.1300	 28.8260	 28.1284	 22.6688	 22.2154	 26.7320	 16.3776	       99.8555	      107.9698	       84.2726	       84.2726	      102.3256	       98.3843	       98.3843	506.9639	497.0105	504.8794	453.9483	438.3234	456.7277	506.9639	262.0345	262.0345	262.0345	262.0345	262.0345	262.0345	262.0345
2012	182	  16	  0	181.6667	606.9548	 68.2824	341.6545	450.1065	 26.5796	430.2204	 94.8667	216.8695	244.2108	 64.0068	258.7756	 49.2300	244.2108	  0.0000	  0.0000	  0.0000	  0.0932	  0.0000	 -0.0932	 -0.0825	2745.5170	   0.0000	  0.0000	 25.8937	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2217	 25.9650	 30.0000	 28.2117	 18.7438	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19610.8354	 52.9009	260.9217	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0495	  1.1228	 -0.1799	-521.8242	 36.4769	1462.5852	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	430.2204	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 26.0977	 21.0454	  6.5395	  0.3242	 41.8852	 28.2367	 27.9814	 27.3109	 22.3515	 21.9667	 26.0976	 16.0074	       98.7745	      106.5806	       83.5271	       83.5271	      101.0498	       97.2147	       97.2147	436.1376	427.7663	434.0401	389.3682	376.1121	392.1649	436.1376	216.8695	216.8695	216.8695	216.8695	216.8695	216.8695	216.8695
2012	182	  17	  0	181.7083	460.5508	 51.8120	340.9779	438.5532	 24.5410	311.1636	100.9513	143.0093	211.0320	 58.0737	225.8330	 43.2351	211.0320	  0.0000	  0.0000	  0.0000	  0.0846	  0.0000	 -0.0846	 -0.0752	2745.4418	   0.0000	  0.0000	 25.9046	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2216	 25.9649	 30.0000	 28.3971	 18.9379	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19610.2985	 62.2010	273.0026	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0474	  1.0842	 -0.1608	-543.9266	 37.4801	1559.1732	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	311.1636	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 25.0509	 20.6044	  6.5113	  0.3112	 42.8602	 27.0112	 26.8332	 26.1727	 21.8688	 21.5934	 25.2469	 15.5736	       95.4685	      102.8125	       80.9050	       80.9050	       97.5276	       93.8832	       93.8832	315.4050	309.7069	313.3230	279.4265	270.1853	282.2025	315.4050	143.0093	143.0093	143.0093	143.0093	143.0093	143.0093	143.0093
2012	182	  18	  0	181.7500	283.3817	 31.8804	341.1906	423.6069	 21.8293	169.0850	 98.1338	 60.3125	158.4935	 48.4127	173.4971	 33.7340	158.4935	  0.0000	  0.0000	  0.0000	  0.0705	  0.0000	 -0.0705	 -0.0634	2745.3784	   0.0000	  0.0000	 25.9130	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2214	 25.9647	 30.0000	 28.5368	 19.0868	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19609.8460	 71.3997	284.1694	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0383	  1.0595	 -0.1235	-680.8603	 38.2208	1761.5282	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	169.0850	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 23.0617	 19.7238	  6.6207	  0.2963	 46.0388	 24.6901	 24.6089	 24.0308	 20.8502	 20.7131	 23.4769	 14.8677	       90.4750	       97.3218	       76.8521	       76.8521	       92.3415	       88.9315	       88.9315	171.3309	168.7824	169.3317	148.4748	143.9855	151.1404	171.3309	 60.3125	 60.3125	 60.3125	 60.3125	 60.3125	 60.3125	 60.3125
2012	182	  19	  0	181.7917	164.5910	 18.5165	341.9711	412.0137	 19.6660	 76.0319	 85.7247	  7.6444	115.4839	 38.6283	128.5438	 25.5979	115.4839	  0.0000	  0.0000	  0.0000	  0.0563	  0.0000	 -0.0563	 -0.0512	2745.3272	   0.0000	  0.0000	 25.9188	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 26.2213	 25.9646	 30.0000	 28.6342	 19.1936	 30.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	19609.4802	 80.1343	295.1371	  0.1125	-999.0000	  5.7400	  1.9000	 14.2000	 -0.0336	  0.9944	 -0.0954	-768.8329	 40.1769	2118.8332	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	 76.0319	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	    0.0000	  0.0000	    0.0000	    0.0000	 21.2560	 18.7563	  6.8178	  0.2745	 50.3549	 22.5935	 22.5754	 22.0934	 19.8290	 19.7830	 21.7847	 14.2812	       85.8152	       92.5802	       73.0045	       73.0045	       87.6975	       84.4106	       84.4106	 76.9758	 76.4444	 75.1030	 62.9891	 61.5677	 65.4862	 76.9758	  7.6444	  7.6444	  7.6444	  7.6444	  7.6444	  7.6444	  7.6444
